CustomerKey,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,BikeBuyer,YearlyIncome,Age
11315,S,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,0,70000,55
11316,M,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,1,60000,55
11317,S,F,3,0,Partial College,Professional,0,2,5-10 Miles,North America,1,40000,51
11318,S,F,3,0,Partial College,Professional,0,2,1-2 Miles,North America,0,40000,56
11319,M,F,4,0,Graduate Degree,Management,0,2,1-2 Miles,North America,1,70000,66
11320,M,F,4,0,Graduate Degree,Management,1,2,5-10 Miles,North America,0,80000,72
11321,M,M,5,0,Bachelors,Management,1,2,5-10 Miles,North America,0,90000,71
11322,M,F,5,0,Bachelors,Management,1,2,5-10 Miles,North America,0,90000,71
11323,S,M,2,4,Graduate Degree,Management,1,3,5-10 Miles,North America,1,120000,71
11324,M,M,5,0,Bachelors,Management,1,2,1-2 Miles,North America,1,90000,70
11325,S,M,5,0,Bachelors,Management,1,2,5-10 Miles,North America,1,90000,70
11326,M,M,2,3,Bachelors,Management,1,4,0-1 Miles,North America,1,130000,70
11327,M,M,5,0,Bachelors,Management,1,2,5-10 Miles,North America,1,90000,69
11328,M,M,5,0,Bachelors,Management,1,2,5-10 Miles,North America,1,90000,69
11329,S,M,5,0,Bachelors,Management,1,2,5-10 Miles,North America,1,90000,69
11330,M,M,2,4,Graduate Degree,Management,1,1,2-5 Miles,North America,0,110000,69
11331,M,F,4,4,Partial College,Skilled Manual,1,2,1-2 Miles,North America,0,90000,41
11332,S,F,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,1,10000,46
11333,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,20000,47
11334,M,F,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,1,10000,48
11335,M,F,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,1,10000,37
11336,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,20000,42
11337,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,1,10000,47
11338,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,20000,42
11339,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,20000,48
11340,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,10000,67
11341,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,20000,73
11342,M,M,5,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,42
11343,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,1,10000,40
11344,M,F,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,1,10000,52
11345,S,F,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,1,10000,52
11346,S,F,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,10000,48
11347,M,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,42
11348,M,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,53
11349,M,F,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,0,10000,49
11350,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,72
11351,S,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,20000,64
11352,M,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,69
11353,S,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,68
11354,M,F,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,20000,67
11355,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,40000,66
11356,S,M,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,1,10000,29
11357,S,M,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,1,10000,30
11358,S,F,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,30
11359,S,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,31
11360,S,M,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,1,10000,31
11361,M,F,0,0,High School,Manual,1,2,0-1 Miles,Pacific,0,10000,32
11362,M,M,0,0,High School,Manual,0,2,0-1 Miles,Pacific,0,10000,31
11363,S,M,0,0,High School,Manual,0,2,0-1 Miles,Pacific,1,10000,31
11364,S,F,1,1,High School,Manual,0,0,2-5 Miles,Pacific,1,10000,29
11365,S,F,1,1,High School,Manual,0,0,1-2 Miles,Pacific,1,10000,30
11366,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,0,20000,29
11367,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,0,20000,30
11368,S,M,1,1,High School,Manual,0,0,1-2 Miles,Pacific,1,10000,30
11369,M,F,0,0,Bachelors,Clerical,0,0,0-1 Miles,Pacific,0,20000,31
11370,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,0,20000,31
11371,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,0,20000,31
11372,S,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,1,20000,31
11373,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,60
11374,S,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,66
11375,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,66
11376,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,40000,66
11377,M,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,48
11378,S,F,1,1,High School,Manual,0,1,2-5 Miles,Europe,1,10000,49
11379,M,M,1,1,High School,Manual,1,1,2-5 Miles,Europe,1,10000,38
11380,S,M,2,0,Partial College,Manual,1,1,1-2 Miles,Europe,1,20000,50
11381,M,F,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,1,20000,44
11382,M,M,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,1,20000,40
11383,M,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,49
11384,M,F,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,43
11385,S,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,43
11386,M,F,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,43
11387,S,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,50
11388,M,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,50
11389,S,M,1,1,High School,Manual,0,1,2-5 Miles,Europe,0,10000,33
11390,S,F,1,1,High School,Manual,0,1,2-5 Miles,Europe,0,10000,38
11391,S,F,2,2,High School,Manual,1,0,0-1 Miles,Europe,0,10000,38
11392,S,M,2,2,High School,Manual,1,0,0-1 Miles,Europe,0,10000,34
11393,S,M,2,2,High School,Manual,1,0,0-1 Miles,Europe,0,10000,40
11394,S,M,2,2,High School,Manual,1,0,0-1 Miles,Europe,1,10000,39
11395,S,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,38
11396,M,M,2,2,High School,Manual,0,1,0-1 Miles,Europe,0,10000,39
11397,S,F,0,0,Partial College,Manual,0,1,0-1 Miles,Europe,0,20000,40
11398,S,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,40
11399,S,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,40
11400,S,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,34
11401,M,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,40
11402,M,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,39
11403,S,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,35
11404,S,F,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,0,10000,57
11405,S,F,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,0,10000,57
11406,M,F,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,1,20000,57
11407,M,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,20000,57
11408,M,M,2,1,High School,Manual,0,2,0-1 Miles,Europe,0,10000,50
11409,S,F,2,2,High School,Manual,1,1,0-1 Miles,Europe,1,10000,36
11410,M,M,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,1,20000,41
11411,M,M,3,2,Partial College,Professional,0,1,2-5 Miles,Europe,0,80000,55
11412,S,F,4,2,Partial College,Professional,1,1,10+ Miles,Europe,1,80000,55
11413,M,F,4,2,Partial College,Professional,0,1,2-5 Miles,Europe,1,80000,55
11414,S,M,4,2,Partial College,Professional,1,1,10+ Miles,Europe,1,80000,55
11415,S,M,5,0,Partial College,Professional,0,2,10+ Miles,Europe,0,90000,65
11416,M,F,3,1,Partial High School,Skilled Manual,1,4,2-5 Miles,Europe,1,60000,64
11417,M,F,5,1,High School,Professional,1,2,10+ Miles,Europe,1,70000,64
11418,S,M,5,0,Partial College,Professional,0,2,10+ Miles,Europe,0,90000,64
11419,M,M,3,4,Graduate Degree,Management,1,4,0-1 Miles,Europe,0,150000,64
11420,M,M,2,3,Bachelors,Management,1,4,10+ Miles,Europe,1,100000,63
11421,M,F,3,4,Bachelors,Management,1,4,5-10 Miles,Europe,1,110000,63
11422,M,M,4,4,Bachelors,Management,1,3,5-10 Miles,Europe,1,170000,63
11423,M,F,4,2,Partial College,Professional,0,1,2-5 Miles,Europe,1,80000,54
11424,M,F,4,2,Partial College,Professional,1,2,10+ Miles,Europe,0,80000,50
11425,M,F,4,2,High School,Professional,1,2,10+ Miles,Europe,1,90000,49
11426,M,M,3,4,Bachelors,Management,1,4,10+ Miles,Europe,0,110000,55
11427,M,F,2,5,Partial College,Professional,1,2,10+ Miles,Europe,1,110000,55
11428,S,F,2,5,Bachelors,Management,1,2,10+ Miles,Europe,1,120000,56
11429,M,M,4,1,Partial College,Professional,1,2,10+ Miles,Europe,1,80000,57
11430,M,F,4,1,High School,Professional,1,2,10+ Miles,Europe,0,90000,57
11431,M,M,4,5,Partial College,Professional,1,2,10+ Miles,Europe,1,110000,40
11432,M,F,4,2,High School,Professional,1,2,10+ Miles,Europe,1,80000,58
11433,M,M,5,2,High School,Professional,0,2,2-5 Miles,Europe,1,80000,58
11434,M,M,5,5,Partial College,Professional,1,4,0-1 Miles,Europe,0,170000,52
11435,S,F,3,4,Partial College,Management,1,4,10+ Miles,Europe,0,100000,59
11436,M,F,3,5,Partial College,Management,0,4,10+ Miles,Europe,0,160000,59
11437,M,M,4,1,High School,Management,1,3,10+ Miles,Europe,0,90000,59
11438,M,F,4,5,High School,Management,1,4,0-1 Miles,Europe,0,130000,59
11439,M,F,4,1,High School,Management,0,3,5-10 Miles,Europe,1,90000,61
11440,M,M,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,0,80000,61
11441,M,F,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,0,90000,62
11442,M,M,5,0,Partial High School,Skilled Manual,1,2,10+ Miles,Europe,0,90000,61
11443,S,F,0,0,Bachelors,Professional,0,4,2-5 Miles,Pacific,1,60000,33
11444,M,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,70000,33
11445,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,70000,35
11446,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,70000,35
11447,M,F,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,1,70000,35
11448,S,M,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,80000,34
11449,M,M,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,80000,34
11450,S,M,4,5,High School,Management,1,4,0-1 Miles,Pacific,1,130000,33
11451,S,M,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,1,70000,34
11452,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,80000,35
11453,S,M,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,80000,30
11454,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,80000,35
11455,M,M,0,5,High School,Management,1,2,10+ Miles,Pacific,1,100000,35
11456,M,M,5,5,Partial High School,Professional,1,4,10+ Miles,Pacific,1,120000,35
11457,M,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,90000,36
11458,M,F,0,5,High School,Management,1,2,10+ Miles,Pacific,0,100000,36
11459,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,80000,36
11460,S,M,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,90000,31
11461,S,M,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,90000,37
11462,M,F,0,5,High School,Management,1,4,10+ Miles,Pacific,1,110000,37
11463,M,F,0,5,High School,Management,0,4,10+ Miles,Pacific,0,110000,37
11464,M,M,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,1,90000,37
11465,M,M,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,1,90000,38
11466,M,M,0,5,Partial High School,Management,1,4,10+ Miles,Pacific,0,150000,38
11467,M,M,1,5,Graduate Degree,Management,1,4,0-1 Miles,Pacific,0,170000,39
11468,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,34
11469,S,M,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,10000,36
11470,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,1,20000,35
11471,S,F,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,0,30000,35
11472,S,M,3,2,Bachelors,Professional,1,2,5-10 Miles,Pacific,1,60000,46
11473,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,20000,29
11474,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,20000,29
11475,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,0,30000,30
11476,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,0,40000,34
11477,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,0,30000,30
11478,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,0,30000,31
11479,M,M,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,36
11480,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,31
11481,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,36
11482,S,F,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,30000,37
11483,M,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,40000,31
11484,S,M,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,1,40000,32
11485,M,M,2,2,Partial College,Clerical,0,0,0-1 Miles,Europe,1,40000,37
11486,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,10000,32
11487,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,10000,38
11488,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,1,20000,38
11489,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,1,20000,38
11490,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,38
11491,M,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,1,20000,32
11492,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,32
11493,S,F,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,38
11494,S,M,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,39
11495,S,M,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,0,40000,38
11496,S,M,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,1,40000,38
11497,S,F,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,0,40000,33
11498,S,M,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,0,40000,35
11499,S,M,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,0,40000,34
11500,S,F,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,40000,35
11501,S,F,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,0,40000,34
11502,S,M,4,4,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,34
11503,M,M,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,50000,78
11504,M,F,1,0,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,0,40000,78
11505,S,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,43
11506,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,60000,43
11507,S,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,42
11508,S,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,43
11509,M,F,1,0,Bachelors,Skilled Manual,1,1,5-10 Miles,North America,0,30000,50
11510,M,M,1,0,Bachelors,Skilled Manual,1,1,1-2 Miles,North America,0,30000,56
11511,M,M,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,0,30000,50
11512,S,F,3,0,Partial High School,Manual,1,2,1-2 Miles,North America,1,20000,38
11513,S,F,3,0,Partial High School,Manual,0,2,1-2 Miles,North America,1,20000,49
11514,M,M,1,0,High School,Clerical,1,1,2-5 Miles,North America,0,30000,49
11515,M,F,1,0,High School,Clerical,1,1,2-5 Miles,North America,1,30000,55
11516,M,F,1,0,High School,Clerical,1,1,2-5 Miles,North America,1,30000,38
11517,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,55
11518,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,54
11519,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,54
11520,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,54
11521,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,37
11522,M,M,5,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,80000,42
11523,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,53
11524,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,53
11525,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,53
11526,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,42
11527,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,53
11528,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,46
11529,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,51
11530,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,52
11531,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,52
11532,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,52
11533,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,46
11534,S,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,50
11535,M,M,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,60000,51
11536,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,45
11537,M,M,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,60000,51
11538,S,F,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,60000,50
11539,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,44
11540,S,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,45
11541,S,M,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,60000,50
11542,S,M,1,1,Partial College,Manual,0,0,0-1 Miles,Europe,0,20000,35
11543,M,F,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,41
11544,M,M,1,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,0,30000,35
11545,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,41
11546,M,F,1,1,Bachelors,Clerical,1,0,2-5 Miles,Europe,1,30000,41
11547,M,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,36
11548,S,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,40
11549,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,40000,35
11550,S,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,40000,35
11551,S,M,3,3,High School,Manual,1,1,0-1 Miles,Europe,0,10000,36
11552,S,M,1,1,Partial College,Manual,0,1,1-2 Miles,Europe,0,20000,42
11553,M,F,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,42
11554,S,F,4,0,High School,Manual,1,2,0-1 Miles,Europe,0,10000,82
11555,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,40000,77
11556,M,M,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,42
11557,S,F,1,1,Bachelors,Clerical,0,0,1-2 Miles,Europe,0,30000,42
11558,S,M,1,1,Bachelors,Clerical,0,0,0-1 Miles,Europe,0,30000,42
11559,S,M,1,1,Bachelors,Clerical,0,1,0-1 Miles,Europe,0,30000,36
11560,S,F,1,1,Bachelors,Clerical,0,1,1-2 Miles,Europe,0,30000,36
11561,S,F,5,5,Partial High School,Manual,1,2,0-1 Miles,Europe,1,10000,43
11562,M,M,1,1,High School,Manual,1,1,2-5 Miles,Europe,0,20000,43
11563,S,M,1,1,High School,Manual,0,1,2-5 Miles,Europe,0,20000,43
11564,S,M,1,1,High School,Manual,0,2,0-1 Miles,Europe,1,20000,43
11565,S,M,2,2,High School,Manual,1,0,0-1 Miles,Europe,0,20000,43
11566,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,40000,42
11567,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,40000,36
11568,S,F,2,2,High School,Manual,1,0,0-1 Miles,Europe,1,20000,42
11569,M,M,1,1,Bachelors,Clerical,1,1,2-5 Miles,Europe,0,30000,37
11570,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,1,30000,43
11571,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,1,30000,43
11572,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,1,30000,38
11573,S,F,2,2,High School,Manual,1,1,0-1 Miles,Europe,0,20000,38
11574,S,F,2,2,High School,Manual,1,1,0-1 Miles,Europe,0,20000,44
11575,S,M,2,2,High School,Manual,1,2,0-1 Miles,Europe,1,20000,44
11576,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,1,30000,44
11577,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,1,30000,43
11578,S,F,3,2,Partial High School,Manual,1,2,0-1 Miles,Europe,1,10000,44
11579,S,M,3,3,High School,Manual,1,1,0-1 Miles,Europe,0,20000,34
11580,M,M,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,Europe,0,30000,76
11581,M,F,0,0,Bachelors,Professional,1,0,0-1 Miles,Europe,0,40000,43
11582,S,F,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,1,30000,40
11583,S,F,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,1,30000,43
11584,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,43
11585,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,39
11586,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,43
11587,S,M,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,1,30000,39
11588,M,F,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,1,30000,45
11589,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,39
11590,S,F,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,1,30000,34
11591,S,F,3,3,Partial College,Clerical,1,0,0-1 Miles,Europe,1,30000,46
11592,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,20000,31
11593,S,M,0,0,High School,Manual,1,1,2-5 Miles,Europe,1,20000,32
11594,S,M,4,4,High School,Manual,1,2,0-1 Miles,Europe,0,20000,29
11595,S,M,5,5,High School,Manual,1,3,0-1 Miles,Europe,0,20000,30
11596,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,46
11597,S,F,3,3,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,31
11598,S,F,3,3,Partial College,Clerical,1,3,0-1 Miles,Europe,1,30000,31
